seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
A0A015L7I1,383,462,382,468,PF08447.12,PAS_3,Domain,2,82,89,53.8,1.8E-14,1,CL0183,Eukaryota Fungi
A0A015L7I1,499,572,492,588,PF13426.7,PAS_9,Domain,10,84,104,12.9,0.099,1,CL0183,Eukaryota Fungi
A0A015L7I1,699,731,699,734,PF00320.27,GATA,Domain,1,33,36,53.6,1.2E-14,1,CL0167,Eukaryota Fungi
A0A177UZ22,343,451,342,455,PF00615.19,RGS,Domain,2,112,118,26.3,0.0000069,1,CL0272,Eukaryota Fungi
A0A177UZ22,485,579,474,580,PF13426.7,LOV,Domain,9,103,104,63.9,1.3E-17,1,CL0183,Eukaryota Fungi
A0A166M658,136,235,126,241,PF13426.7,LOV,Domain,8,96,104,57.5,1.3E-15,1,CL0183,Eukaryota Fungi
A0A0F7VJF1,283,378,274,379,PF13426.7,LOV,Domain,8,103,104,52.8,3.8E-14,1,CL0183,Eukaryota Fungi
A0A165J604,267,377,258,377,PF13426.7,LOV,Domain,7,104,104,52.1,6.2E-14,1,CL0183,Eukaryota Fungi
A0A165J604,436,507,434,516,PF00989.25,PAS,Domain,5,80,113,31.6,0.00000013,1,CL0183,Eukaryota Fungi
A0A074WVY2,399,506,390,507,PF13426.7,LOV,Domain,7,103,104,61,1E-16,1,CL0183,Eukaryota Fungi
A0A074WVY2,600,673,598,681,PF08447.12,PAS_3,Domain,4,81,89,40.3,2.9E-10,1,CL0183,Eukaryota Fungi
A0A074WVY2,712,775,707,801,PF13426.7,PAS_9,Domain,9,73,104,12.8,0.11,1,CL0183,Eukaryota Fungi
A0A074WVY2,934,966,934,969,PF00320.27,GATA,Domain,1,33,36,51.5,5.6E-14,1,CL0167,Eukaryota Fungi
A0A0D2PFQ1,52,161,40,161,PF13426.7,LOV,Domain,10,104,104,54.5,1.1E-14,1,CL0183,Eukaryota Fungi
A0A0D2PFQ1,266,388,265,394,PF00989.25,PAS,Domain,6,107,113,26.9,0.0000039,1,CL0183,Eukaryota Fungi
A0A0D6EHA9,454,562,444,564,PF13426.7,LOV,Domain,8,102,104,57.8,1.1E-15,1,CL0183,Eukaryota Fungi
A0A0D6EHA9,693,773,692,778,PF08447.12,PAS_3,Domain,2,82,89,45.2,8.6E-12,1,CL0183,Eukaryota Fungi
A0A0D6EHA9,810,893,803,899,PF13426.7,PAS_9,Domain,10,94,104,9.9,0.85,1,CL0183,Eukaryota Fungi
A0A0D6EHA9,1069,1102,1069,1104,PF00320.27,GATA,Domain,1,34,36,48.5,4.8E-13,1,CL0167,Eukaryota Fungi
A0A0M8N176,376,488,372,489,PF13426.7,LOV,Domain,5,103,104,66.5,2.1E-18,1,CL0183,Eukaryota Fungi
A0A0M8N176,580,658,579,663,PF08447.12,PAS_3,Domain,2,82,89,45.8,5.4E-12,1,CL0183,Eukaryota Fungi
A0A1B9GWM2,256,350,246,351,PF13426.7,LOV,Domain,9,103,104,52.2,5.9E-14,1,CL0183,Eukaryota Fungi
A0A0D0VFJ5,533,637,521,638,PF13426.7,LOV,Domain,10,103,104,57.3,1.5E-15,1,CL0183,Eukaryota Fungi
A0A0D0VFJ5,728,809,726,816,PF08447.12,PAS_3,Domain,3,81,89,45.5,7.1E-12,1,CL0183,Eukaryota Fungi
A0A0B0DXT9,393,505,389,506,PF13426.7,LOV,Domain,5,103,104,63.5,1.8E-17,1,CL0183,Eukaryota Fungi
A0A0B0DXT9,598,674,597,681,PF08447.12,PAS_3,Domain,2,82,89,49.6,3.7E-13,1,CL0183,Eukaryota Fungi
A0A0B0DXT9,933,966,933,968,PF00320.27,GATA,Domain,1,34,36,53.6,1.2E-14,1,CL0167,Eukaryota Fungi
A0A0J5SSZ0,305,411,295,412,PF13426.7,LOV,Domain,8,103,104,59.7,2.8E-16,1,CL0183,Eukaryota Fungi
A0A0J5SSZ0,501,578,500,583,PF08447.12,PAS_3,Domain,2,82,89,45.2,8.4E-12,1,CL0183,Eukaryota Fungi
A0A0J5SSZ0,616,689,612,702,PF13426.7,PAS_9,Domain,11,85,104,15.2,0.02,1,CL0183,Eukaryota Fungi
A0A0J5SSZ0,822,854,822,857,PF00320.27,GATA,Domain,1,33,36,49.6,2.2E-13,1,CL0167,Eukaryota Fungi
A0A194W723,382,490,374,491,PF13426.7,LOV,Domain,6,103,104,65.2,5.2E-18,1,CL0183,Eukaryota Fungi
A0A194W723,582,657,581,665,PF08447.12,PAS_3,Domain,2,81,89,46.6,3.1E-12,1,CL0183,Eukaryota Fungi
A0A194W723,918,951,918,953,PF00320.27,GATA,Domain,1,34,36,53.8,1E-14,1,CL0167,Eukaryota Fungi
A0A0G4KIP1,275,367,275,368,PF18808.1,Importin_rep_4,Repeat,1,89,90,106.6,6.2E-31,1,No_clan,Eukaryota Fungi
A0A0G4KIP1,383,437,383,437,PF13513.6,HEAT_EZ,Repeat,1,55,55,40.7,2.5E-10,1,CL0020,Eukaryota Fungi
A0A0G4KIP1,921,972,921,972,PF18816.1,Importin_rep_5,Repeat,1,53,53,67.1,1.2E-18,1,No_clan,Eukaryota Fungi
A0A0G4KIP1,1487,1572,1478,1584,PF13426.7,LOV,Domain,7,81,104,40.4,2.8E-10,1,CL0183,Eukaryota Fungi
A0A0G4KIP1,1669,1744,1668,1751,PF08447.12,PAS_3,Domain,2,81,89,44.3,1.6E-11,1,CL0183,Eukaryota Fungi
A0A0G4KIP1,1783,1842,1777,1857,PF13426.7,PAS_9,Domain,9,67,104,11.2,0.33,1,CL0183,Eukaryota Fungi
A0A0G4KIP1,1994,2027,1994,2029,PF00320.27,GATA,Domain,1,34,36,52.8,2.2E-14,1,CL0167,Eukaryota Fungi
A0A135SA69,274,370,265,371,PF13426.7,LOV,Domain,7,103,104,44.5,1.5E-11,1,CL0183,Eukaryota Fungi
A0A135TEK7,386,480,376,481,PF13426.7,LOV,Domain,9,103,104,47.7,1.4E-12,1,CL0183,Eukaryota Fungi
A0A0D2BIG8,309,411,306,412,PF13426.7,LOV,Domain,4,103,104,70.2,1.4E-19,1,CL0183,Eukaryota Fungi
A0A0D2K9K1,379,483,367,484,PF13426.7,LOV,Domain,10,103,104,60.1,2.1E-16,1,CL0183,Eukaryota Fungi
A0A0D2K9K1,575,654,574,658,PF08447.12,PAS_3,Domain,2,85,89,42.1,7.8E-11,1,CL0183,Eukaryota Fungi
A0A0D2K9K1,689,763,684,766,PF13426.7,PAS_9,Domain,9,84,104,10.2,0.69,1,CL0183,Eukaryota Fungi
A0A0D2K9K1,908,941,908,943,PF00320.27,GATA,Domain,1,34,36,52,3.9E-14,1,CL0167,Eukaryota Fungi
A0A0B4IB36,94,194,84,198,PF13426.7,LOV,Domain,8,96,104,56.8,2.1E-15,1,CL0183,Eukaryota Fungi
A0A024SM43,375,487,371,488,PF13426.7,LOV,Domain,5,103,104,66.5,2.1E-18,1,CL0183,Eukaryota Fungi
A0A024SM43,579,655,578,662,PF08447.12,PAS_3,Domain,2,80,89,46.8,2.7E-12,1,CL0183,Eukaryota Fungi
A0A024SM43,695,743,691,769,PF08446.11,PAS_2,Domain,26,74,107,14.8,0.035,1,CL0183,Eukaryota Fungi
A0A024SM43,900,933,900,935,PF00320.27,GATA,Domain,1,34,36,53.9,9.9E-15,1,CL0167,Eukaryota Fungi
A0A068RV46,128,232,116,233,PF13426.7,LOV,Domain,10,103,104,56.6,2.5E-15,1,CL0183,Eukaryota Fungi
A0A068RV46,331,412,330,418,PF08447.12,PAS_3,Domain,2,82,89,47.9,1.2E-12,1,CL0183,Eukaryota Fungi
A0A068RV46,635,666,635,669,PF00320.27,GATA,Domain,1,32,36,55,4.4E-15,1,CL0167,Eukaryota Fungi
A0A0G4LJE2,120,216,111,220,PF13426.7,LOV,Domain,7,92,104,51.3,1.1E-13,1,CL0183,Eukaryota Fungi
A0A0G4LJE2,264,330,262,333,PF07883.11,Cupin_2,Domain,3,67,71,49.2,3.2E-13,1,CL0029,Eukaryota Fungi
A0A0B4GE77,93,198,84,201,PF13426.7,LOV,Domain,8,101,104,61.5,7.5E-17,1,CL0183,Eukaryota Fungi
A0A0N0DI12,122,221,111,224,PF13426.7,LOV,Domain,9,98,104,47,2.5E-12,1,CL0183,Eukaryota Fungi
A0A0D0CS14,239,351,228,351,PF13426.7,LOV,Domain,10,104,104,55,7.9E-15,1,CL0183,Eukaryota Fungi
A0A0D0CS14,520,566,519,568,PF08447.12,PAS_3,Domain,2,50,89,33.7,0.000000033,1,CL0183,Eukaryota Fungi
A0A166AYQ4,189,298,188,300,PF00615.19,RGS,Domain,2,116,118,34.5,0.000000021,1,CL0272,Eukaryota Fungi
A0A166AYQ4,320,423,318,424,PF13426.7,LOV,Domain,3,103,104,60.5,1.5E-16,1,CL0183,Eukaryota Fungi
A0A0L0NA49,388,500,384,501,PF13426.7,LOV,Domain,5,103,104,62.6,3.5E-17,1,CL0183,Eukaryota Fungi
A0A0L0NA49,592,667,591,675,PF08447.12,PAS_3,Domain,2,81,89,46.2,4.2E-12,1,CL0183,Eukaryota Fungi
A0A0L0NA49,710,757,704,779,PF08446.11,PAS_2,Domain,28,75,107,15.8,0.017,1,CL0183,Eukaryota Fungi
A0A0L0NA49,913,946,913,948,PF00320.27,GATA,Domain,1,34,36,53.8,1E-14,1,CL0167,Eukaryota Fungi
A0A0F8WFN2,273,367,263,368,PF13426.7,LOV,Domain,9,103,104,49.1,5.5E-13,1,CL0183,Eukaryota Fungi
A0A067PEV5,54,166,44,166,PF13426.7,LOV,Domain,10,104,104,58.7,5.4E-16,1,CL0183,Eukaryota Fungi
A0A067PEV5,274,356,273,368,PF08447.12,PAS_3,Domain,2,75,89,43,4.2E-11,1,CL0183,Eukaryota Fungi
A0A063C8R3,252,346,242,347,PF13426.7,LOV,Domain,9,103,104,45.3,8E-12,1,CL0183,Eukaryota Fungi
A0A015IAC2,179,282,167,284,PF13426.7,LOV,Domain,10,102,104,56.9,1.9E-15,1,CL0183,Eukaryota Fungi
A0A015IAC2,382,461,381,467,PF08447.12,PAS_3,Domain,2,82,89,53.8,1.8E-14,1,CL0183,Eukaryota Fungi
A0A015IAC2,498,571,491,587,PF13426.7,PAS_9,Domain,10,84,104,12.9,0.099,1,CL0183,Eukaryota Fungi
A0A015IAC2,698,730,698,733,PF00320.27,GATA,Domain,1,33,36,53.6,1.2E-14,1,CL0167,Eukaryota Fungi
A0A0B0E8J8,348,441,338,442,PF13426.7,LOV,Domain,9,103,104,58.7,5.4E-16,1,CL0183,Eukaryota Fungi
A0A161VXX9,395,503,386,504,PF13426.7,LOV,Domain,7,103,104,59.8,2.6E-16,1,CL0183,Eukaryota Fungi
A0A161VXX9,596,671,595,679,PF08447.12,PAS_3,Domain,2,81,89,45.2,8.7E-12,1,CL0183,Eukaryota Fungi
A0A161VXX9,919,951,919,954,PF00320.27,GATA,Domain,1,33,36,54.9,4.6E-15,1,CL0167,Eukaryota Fungi
A0A063BPR3,318,412,308,413,PF13426.7,LOV,Domain,9,103,104,46.5,3.5E-12,1,CL0183,Eukaryota Fungi
A0A178CPT2,379,483,367,484,PF13426.7,LOV,Domain,10,103,104,60.1,2.1E-16,1,CL0183,Eukaryota Fungi
A0A178CPT2,575,654,574,658,PF08447.12,PAS_3,Domain,2,85,89,42.1,7.8E-11,1,CL0183,Eukaryota Fungi
A0A178CPT2,689,763,684,766,PF13426.7,PAS_9,Domain,9,84,104,10.2,0.69,1,CL0183,Eukaryota Fungi
A0A178CPT2,908,941,908,943,PF00320.27,GATA,Domain,1,34,36,52,3.9E-14,1,CL0167,Eukaryota Fungi
A0A0G2GQ50,270,364,260,365,PF13426.7,LOV,Domain,9,103,104,48.9,6.1E-13,1,CL0183,Eukaryota Fungi
A0A0A1UTF7,249,343,239,344,PF13426.7,LOV,Domain,9,103,104,50.4,2.2E-13,1,CL0183,Eukaryota Fungi
A0A0N1P431,165,278,163,282,PF00615.19,RGS,Domain,3,113,118,49.2,5.5E-13,1,CL0272,Eukaryota Fungi
A0A0N1P431,302,400,300,406,PF13426.7,LOV,Domain,3,98,104,54.5,1.2E-14,1,CL0183,Eukaryota Fungi
A0A0L1ITA3,294,407,291,408,PF13426.7,LOV,Domain,4,103,104,70.6,1.1E-19,1,CL0183,Eukaryota Fungi
A0A0L1ITA3,497,573,496,579,PF08447.12,PAS_3,Domain,2,81,89,40.8,2E-10,1,CL0183,Eukaryota Fungi
A0A0L1ITA3,609,682,603,697,PF13426.7,PAS_9,Domain,8,84,104,11.7,0.24,1,CL0183,Eukaryota Fungi
A0A0L1ITA3,811,843,811,846,PF00320.27,GATA,Domain,1,33,36,50.3,1.3E-13,1,CL0167,Eukaryota Fungi
A0A0F2LYH4,118,220,109,223,PF13426.7,LOV,Domain,7,91,104,46.3,3.9E-12,1,CL0183,Eukaryota Fungi
A0A1B9IZF2,475,579,464,580,PF13426.7,LOV,Domain,10,103,104,58.8,5.2E-16,1,CL0183,Eukaryota Fungi
A0A1B9IZF2,671,752,669,759,PF08447.12,PAS_3,Domain,3,81,89,41.4,1.3E-10,1,CL0183,Eukaryota Fungi
A0A1B9IZF2,795,882,789,892,PF13426.7,PAS_9,Domain,13,80,104,10.1,0.75,1,CL0183,Eukaryota Fungi
A0A0B4F3E7,367,479,363,480,PF13426.7,LOV,Domain,5,103,104,65.3,4.8E-18,1,CL0183,Eukaryota Fungi
A0A0B4F3E7,571,646,570,654,PF08447.12,PAS_3,Domain,2,81,89,41.2,1.5E-10,1,CL0183,Eukaryota Fungi
A0A0B4F3E7,685,748,679,759,PF13426.7,PAS_9,Domain,9,71,104,10.2,0.7,1,CL0183,Eukaryota Fungi
A0A0G4NGB3,322,416,312,417,PF13426.7,LOV,Domain,9,103,104,49.8,3.3E-13,1,CL0183,Eukaryota Fungi
A0A180GBH8,432,536,431,537,PF13426.7,LOV,Domain,2,103,104,62.8,2.9E-17,1,CL0183,Eukaryota Fungi
A0A180GBH8,723,841,717,841,PF13426.7,PAS_9,Domain,8,99,104,9.7,0.98,1,CL0183,Eukaryota Fungi
A0A0F7SES9,362,466,350,467,PF13426.7,LOV,Domain,10,103,104,55,7.9E-15,1,CL0183,Eukaryota Fungi
A0A0F7SES9,566,642,564,655,PF08447.12,PAS_3,Domain,3,75,89,39.2,6.4E-10,1,CL0183,Eukaryota Fungi
A0A165LNK3,252,357,240,358,PF13426.7,LOV,Domain,10,103,104,56,3.8E-15,1,CL0183,Eukaryota Fungi
A0A165LNK3,487,579,486,584,PF08447.12,PAS_3,Domain,2,82,89,38.9,8E-10,1,CL0183,Eukaryota Fungi
A0A165LNK3,642,728,634,736,PF13426.7,PAS_9,Domain,11,83,104,19.8,0.00072,1,CL0183,Eukaryota Fungi
A0A0B2WZK1,29,128,19,132,PF13426.7,LOV,Domain,8,95,104,61.6,6.9E-17,1,CL0183,Eukaryota Fungi
A0A0D2B119,327,422,317,423,PF13426.7,LOV,Domain,8,103,104,60.7,1.3E-16,1,CL0183,Eukaryota Fungi
A0A061BAA4,380,494,377,496,PF13426.7,LOV,Domain,4,102,104,60.2,1.8E-16,1,CL0183,Eukaryota Fungi
A0A061BAA4,623,702,622,708,PF08447.12,PAS_3,Domain,2,81,89,45.1,9E-12,1,CL0183,Eukaryota Fungi
A0A061BAA4,1015,1048,1015,1050,PF00320.27,GATA,Domain,1,34,36,48.1,6.2E-13,1,CL0167,Eukaryota Fungi
A0A0K6GDW0,118,229,114,231,PF13426.7,LOV,Domain,5,102,104,60.8,1.2E-16,1,CL0183,Eukaryota Fungi
A0A0D2FHS4,323,417,312,418,PF13426.7,LOV,Domain,9,103,104,60.1,2E-16,1,CL0183,Eukaryota Fungi
A0A177U2T4,11,118,10,124,PF00072.24,Response_reg,Domain,2,106,112,47.6,1.6E-12,1,CL0304,Eukaryota Fungi
A0A177U2T4,141,188,141,204,PF13188.7,PAS_8,Domain,1,46,67,34.2,0.000000018,1,CL0183,Eukaryota Fungi
A0A177U2T4,276,342,274,362,PF08448.10,PAS_4,Domain,6,74,110,23.9,0.000037,1,CL0183,Eukaryota Fungi
A0A177U2T4,387,483,378,483,PF13426.7,LOV,Domain,8,104,104,76.6,1.5E-21,1,CL0183,Eukaryota Fungi
A0A177U2T4,495,652,495,652,PF00990.21,GGDEF,Domain,1,161,161,170.6,2.1E-50,1,CL0276,Eukaryota Fungi
A0A177U2T4,672,906,671,906,PF00563.20,EAL,Domain,2,238,238,258,8E-77,1,CL0276,Eukaryota Fungi
A0A177U2T4,937,1046,936,1047,PF00072.24,Response_reg,Domain,2,111,112,78,5.6E-22,1,CL0304,Eukaryota Fungi
A0A0F8UDS6,273,367,263,368,PF13426.7,LOV,Domain,9,103,104,49.1,5.3E-13,1,CL0183,Eukaryota Fungi
A0A1B8AT68,92,192,82,195,PF13426.7,LOV,Domain,8,98,104,48.2,1E-12,1,CL0183,Eukaryota Fungi
A0A168KK50,245,340,236,341,PF13426.7,LOV,Domain,8,103,104,49.9,3.1E-13,1,CL0183,Eukaryota Fungi
A0A0M8PGW0,364,459,355,460,PF13426.7,LOV,Domain,8,103,104,46.2,4.2E-12,1,CL0183,Eukaryota Fungi
A0A0L6WNV9,12,127,2,128,PF13426.7,LOV,Domain,8,103,104,47.3,1.9E-12,1,CL0183,Eukaryota Fungi
A0A0L6WNV9,253,320,252,333,PF08447.12,PAS_3,Domain,2,75,89,38.1,1.4E-09,1,CL0183,Eukaryota Fungi
A0A0L6WNV9,380,429,375,474,PF13426.7,PAS_9,Domain,13,66,104,13,0.096,1,CL0183,Eukaryota Fungi
A0A101MJ35,371,466,362,467,PF13426.7,LOV,Domain,8,103,104,50.8,1.5E-13,1,CL0183,Eukaryota Fungi
A0A0I9YPD7,285,380,275,381,PF13426.7,LOV,Domain,8,103,104,46.3,4E-12,1,CL0183,Eukaryota Fungi
A0A179GAH1,12,117,3,134,PF17111.5,Helo_like_N,Family,67,177,209,33.2,0.000000032,1,CL0587,Eukaryota Fungi
A0A179GAH1,249,356,240,357,PF13426.7,LOV,Domain,7,103,104,62.2,4.6E-17,1,CL0183,Eukaryota Fungi
A0A179GAH1,448,523,447,530,PF08447.12,PAS_3,Domain,2,81,89,45.5,6.7E-12,1,CL0183,Eukaryota Fungi
A0A179GAH1,562,622,556,642,PF13426.7,PAS_9,Domain,9,68,104,14.2,0.038,1,CL0183,Eukaryota Fungi
A0A179GAH1,768,800,768,801,PF00320.27,GATA,Domain,1,33,36,54.5,6.3E-15,1,CL0167,Eukaryota Fungi
A0A137P6P2,94,197,82,198,PF13426.7,LOV,Domain,10,103,104,53.3,2.6E-14,1,CL0183,Eukaryota Fungi
A0A137P6P2,288,364,287,371,PF08447.12,PAS_3,Domain,2,80,89,64,1.2E-17,1,CL0183,Eukaryota Fungi
A0A137P6P2,403,472,397,496,PF13426.7,PAS_9,Domain,9,81,104,10.7,0.5,1,CL0183,Eukaryota Fungi
A0A137P6P2,598,630,598,632,PF00320.27,GATA,Domain,1,33,36,47,1.4E-12,1,CL0167,Eukaryota Fungi
A0A150V6T7,239,333,229,334,PF13426.7,LOV,Domain,9,103,104,56,3.7E-15,1,CL0183,Eukaryota Fungi
A0A074WWP6,23,137,22,140,PF00615.19,RGS,Domain,2,113,118,50.4,2.3E-13,1,CL0272,Eukaryota Fungi
A0A074WWP6,168,262,157,263,PF13426.7,LOV,Domain,9,103,104,60.1,2.1E-16,1,CL0183,Eukaryota Fungi
A0A063BQJ0,87,191,76,194,PF13426.7,LOV,Domain,9,99,104,55.4,5.9E-15,1,CL0183,Eukaryota Fungi
A0A0B4F1C2,251,345,241,346,PF13426.7,LOV,Domain,9,103,104,50.4,2.2E-13,1,CL0183,Eukaryota Fungi
A0A077WCQ6,127,231,115,232,PF13426.7,LOV,Domain,10,103,104,56.7,2.3E-15,1,CL0183,Eukaryota Fungi
A0A077WCQ6,330,411,329,416,PF08447.12,PAS_3,Domain,2,82,89,50.2,2.3E-13,1,CL0183,Eukaryota Fungi
A0A077WCQ6,633,664,633,667,PF00320.27,GATA,Domain,1,32,36,55.2,3.8E-15,1,CL0167,Eukaryota Fungi
A0A0A2W931,244,339,235,340,PF13426.7,LOV,Domain,8,103,104,50.5,2E-13,1,CL0183,Eukaryota Fungi
A0A0L0T342,177,285,167,287,PF13426.7,LOV,Domain,8,102,104,57,1.9E-15,1,CL0183,Eukaryota Fungi
A0A0L0T342,495,573,494,579,PF08447.12,PAS_3,Domain,2,82,89,44.9,1E-11,1,CL0183,Eukaryota Fungi
A0A0L0T342,659,723,658,735,PF08447.12,PAS_3,Domain,2,69,89,30.3,0.00000038,1,CL0183,Eukaryota Fungi
A0A0B4I2R3,249,343,239,344,PF13426.7,LOV,Domain,9,103,104,49.1,5.2E-13,1,CL0183,Eukaryota Fungi
A0A0K8LC01,306,412,296,413,PF13426.7,LOV,Domain,8,103,104,62.2,4.5E-17,1,CL0183,Eukaryota Fungi
A0A0K8LC01,502,580,501,584,PF08447.12,PAS_3,Domain,2,83,89,42.8,4.7E-11,1,CL0183,Eukaryota Fungi
A0A0K8LC01,620,696,619,703,PF08447.12,PAS_3,Domain,2,81,89,25.8,0.0000094,1,CL0183,Eukaryota Fungi
A0A0K8LC01,828,860,828,863,PF00320.27,GATA,Domain,1,33,36,49.6,2.2E-13,1,CL0167,Eukaryota Fungi
A0A0A2LAC3,373,468,364,469,PF13426.7,LOV,Domain,8,103,104,52.6,4.3E-14,1,CL0183,Eukaryota Fungi
A0A0P9EKY3,430,533,428,534,PF13426.7,LOV,Domain,3,103,104,50.6,1.8E-13,1,CL0183,Eukaryota Fungi
A0A0D2GNW3,323,418,313,419,PF13426.7,LOV,Domain,8,103,104,60.8,1.2E-16,1,CL0183,Eukaryota Fungi
A0A0B1P1Y2,217,319,214,320,PF13426.7,LOV,Domain,4,103,104,52.3,5.5E-14,1,CL0183,Eukaryota Fungi
A0A0D2CDN2,379,483,367,484,PF13426.7,LOV,Domain,10,103,104,61.1,9.9E-17,1,CL0183,Eukaryota Fungi
A0A0D2CDN2,575,650,574,658,PF08447.12,PAS_3,Domain,2,81,89,42.5,5.8E-11,1,CL0183,Eukaryota Fungi
A0A0D2CDN2,689,763,683,767,PF13426.7,PAS_9,Domain,9,84,104,14.7,0.027,1,CL0183,Eukaryota Fungi
A0A0D2CDN2,917,950,917,952,PF00320.27,GATA,Domain,1,34,36,53.9,9.4E-15,1,CL0167,Eukaryota Fungi
A0A0D2DK78,365,480,364,481,PF13426.7,LOV,Domain,2,103,104,60.1,2E-16,1,CL0183,Eukaryota Fungi
A0A0D2DK78,572,651,571,655,PF08447.12,PAS_3,Domain,2,85,89,48.9,6E-13,1,CL0183,Eukaryota Fungi
A0A0D2DK78,910,943,910,945,PF00320.27,GATA,Domain,1,34,36,52.4,2.8E-14,1,CL0167,Eukaryota Fungi
A0A0G4PAT6,290,385,281,386,PF13426.7,LOV,Domain,8,103,104,54.2,1.4E-14,1,CL0183,Eukaryota Fungi
A0A0A2KZ58,389,484,380,485,PF13426.7,LOV,Domain,8,103,104,52.4,5.1E-14,1,CL0183,Eukaryota Fungi
A0A1B9GPE6,511,615,500,616,PF13426.7,LOV,Domain,10,103,104,56.3,3.2E-15,1,CL0183,Eukaryota Fungi
A0A1B9GPE6,706,787,704,794,PF08447.12,PAS_3,Domain,3,81,89,43.9,2.2E-11,1,CL0183,Eukaryota Fungi
A0A1B7XZR3,402,510,393,511,PF13426.7,LOV,Domain,7,103,104,59.7,2.6E-16,1,CL0183,Eukaryota Fungi
A0A1B7XZR3,603,678,602,686,PF08447.12,PAS_3,Domain,2,81,89,45.1,9E-12,1,CL0183,Eukaryota Fungi
A0A1B7XZR3,926,958,926,960,PF00320.27,GATA,Domain,1,33,36,54.6,5.9E-15,1,CL0167,Eukaryota Fungi
A0A0F4H165,428,535,419,536,PF13426.7,LOV,Domain,7,103,104,61.7,6.5E-17,1,CL0183,Eukaryota Fungi
A0A0F4H165,628,701,626,709,PF08447.12,PAS_3,Domain,4,81,89,41.7,1.1E-10,1,CL0183,Eukaryota Fungi
A0A0F4H165,740,804,734,828,PF13426.7,PAS_9,Domain,9,74,104,13.3,0.075,1,CL0183,Eukaryota Fungi
A0A0F4H165,964,996,964,999,PF00320.27,GATA,Domain,1,33,36,51.4,5.7E-14,1,CL0167,Eukaryota Fungi
A0A0G4LZK2,407,501,397,502,PF13426.7,LOV,Domain,9,103,104,49.8,3.3E-13,1,CL0183,Eukaryota Fungi
A0A0G2I757,364,476,361,478,PF13426.7,LOV,Domain,4,102,104,55.4,6.1E-15,1,CL0183,Eukaryota Fungi
A0A0G2I757,567,641,566,648,PF08447.12,PAS_3,Domain,2,79,89,33.1,0.000000051,1,CL0183,Eukaryota Fungi
A0A0G2I757,941,973,941,975,PF00320.27,GATA,Domain,1,33,36,54.7,5.6E-15,1,CL0167,Eukaryota Fungi
A0A136J6L8,370,465,361,466,PF13426.7,LOV,Domain,8,103,104,52.3,5.6E-14,1,CL0183,Eukaryota Fungi
A0A178ACH9,376,491,374,492,PF13426.7,LOV,Domain,3,103,104,57.7,1.1E-15,1,CL0183,Eukaryota Fungi
A0A178ACH9,582,657,581,665,PF08447.12,PAS_3,Domain,2,81,89,46.2,4.3E-12,1,CL0183,Eukaryota Fungi
A0A178ACH9,696,770,691,785,PF13426.7,PAS_9,Domain,9,84,104,15.2,0.02,1,CL0183,Eukaryota Fungi
A0A178ACH9,933,966,933,968,PF00320.27,GATA,Domain,1,34,36,54,8.8E-15,1,CL0167,Eukaryota Fungi
A0A0N0V602,364,459,354,460,PF13426.7,LOV,Domain,8,103,104,48.3,9.7E-13,1,CL0183,Eukaryota Fungi
A0A178ZUX3,264,358,254,359,PF13426.7,LOV,Domain,9,103,104,50.9,1.5E-13,1,CL0183,Eukaryota Fungi
A0A194XLK8,248,343,239,344,PF13426.7,LOV,Domain,8,103,104,45.9,5.3E-12,1,CL0183,Eukaryota Fungi
A0A010S0L4,274,370,265,371,PF13426.7,LOV,Domain,7,103,104,47.9,1.3E-12,1,CL0183,Eukaryota Fungi
A0A177TPI1,458,552,447,553,PF13426.7,LOV,Domain,9,103,104,64.4,9.4E-18,1,CL0183,Eukaryota Fungi
A0A0D2XYV4,303,396,292,397,PF13426.7,LOV,Domain,11,103,104,50.4,2.1E-13,1,CL0183,Eukaryota Fungi
A0A1B9I2N5,433,537,422,538,PF13426.7,LOV,Domain,10,103,104,57.6,1.2E-15,1,CL0183,Eukaryota Fungi
A0A1B9I2N5,629,710,627,717,PF08447.12,PAS_3,Domain,3,81,89,41.3,1.4E-10,1,CL0183,Eukaryota Fungi
A0A0D1E224,422,528,412,530,PF13426.7,LOV,Domain,8,102,104,47.8,1.4E-12,1,CL0183,Eukaryota Fungi
A0A0D1E224,600,664,599,714,PF00989.25,PAS,Domain,4,71,113,39.7,3.9E-10,1,CL0183,Eukaryota Fungi
A0A139HPR2,300,394,290,395,PF13426.7,LOV,Domain,9,103,104,55.2,6.7E-15,1,CL0183,Eukaryota Fungi
A0A0B1NZ14,363,468,351,469,PF13426.7,LOV,Domain,10,103,104,51,1.3E-13,1,CL0183,Eukaryota Fungi
A0A0B1NZ14,561,638,560,644,PF08447.12,PAS_3,Domain,2,81,89,41.2,1.5E-10,1,CL0183,Eukaryota Fungi
A0A0B1NZ14,876,908,876,910,PF00320.27,GATA,Domain,1,33,36,52.8,2.1E-14,1,CL0167,Eukaryota Fungi
A0A135SHF8,445,556,444,561,PF00615.19,RGS,Domain,3,111,118,44.6,1.5E-11,1,CL0272,Eukaryota Fungi
A0A135SHF8,580,680,578,684,PF13426.7,LOV,Domain,3,100,104,53.2,2.8E-14,1,CL0183,Eukaryota Fungi
